"","baseMean","log2FoldChange","lfcSE","pvalue","padj","status"
"DDX39B",33.5365426507391,-0.955153973452581,0.407645142397345,0.0191241760090711,0.0228319375467867,"OK"
"ATP6V1G2-DDX39B",0.790670816706405,0.865092224886652,1.01830491987985,0.395580083124587,NaN,"Low"
"SNORD117",8.58835329746931,-0.527676064110551,0.803865788163312,0.511551938317396,NaN,"Low"
"SNORD84",12.7169617649722,-0.823768574459388,0.646848399718517,0.202836759599614,0.22257738036322,"OK"
"ATP6V1G2",12815.6627791352,8.01864923484889,0.113343155662631,0,0,"OK"
"NFKBIL1",1319.95091387578,0.0171021375407911,0.1295971709216,0.895012910070993,0.903309492438007,"OK"
"LTA",26.6034681075463,1.14325367729759,0.553525052899772,0.0388846505523449,0.0453675559366554,"OK"
"TNF",14.2373681875154,-0.599661398623319,1.02629409174679,0.559019959831811,0.582642040016877,"OK"
"LTB",45.5793026591769,-0.833472152109985,0.704935553334896,0.237071579656289,0.258307301335963,"OK"
"LST1",187.19809542218,0.621047630627299,0.203893605275758,0.0023195433460156,0.00293594863146272,"OK"
"NCR3",4.6073585830413,-1.1892095669154,1.11020611304916,0.284097013083017,NaN,"Low"
"AIF1",1159.7799664162,-0.70006140213017,0.0846850384430756,1.37778013041741e-16,2.74982725759309e-16,"OK"
"PRRC2A",31531.1730095965,-0.388125589814944,0.0580266503673165,2.25089316199213e-11,3.92634174816929e-11,"OK"
"SNORA38",0,NaN,NaN,NaN,NaN,"Low"
"BAG6",17874.6469338693,-0.592181386757536,0.0593617822663001,1.94523490155618e-23,4.4361454379231e-23,"OK"
"APOM",842.615574159709,-4.21388806352692,0.140689187788484,4.17436800673384e-197,3.76626888741767e-196,"OK"
"C6orf47",1427.87097302526,-0.181984728472903,0.0692251810625563,0.00856664590426253,0.0104748701159534,"OK"
"GPANK1",1538.07674455343,-0.66440475354641,0.0712942702484659,1.17233329516292e-20,2.54313641232812e-20,"OK"
"CSNK2B",8736.57677161465,-0.693996364189368,0.0616948054072911,2.3459878064108e-29,5.92742676542889e-29,"OK"
"LY6G5B",598.593780324557,0.172433432971103,0.19722590488984,0.381958144802489,0.406830584312193,"OK"
"LY6G5C",127.419239410787,1.10237516752951,0.30187523519422,0.00026045172330139,0.000347066881921443,"OK"
"ABHD16A",3764.9455497302,0.692428616450487,0.0921490253513973,5.72485464163964e-14,1.07228491108368e-13,"OK"
"MIR4646",0,NaN,NaN,NaN,NaN,"Low"
"LY6G6F",0.790670816706405,0.865092224886652,1.01830491987985,0.395580083124587,NaN,"Low"
"LY6G6E",0,NaN,NaN,NaN,NaN,"Low"
"LY6G6D",1.04370515454395,1.76329313749664,1.18204204492945,0.135768708054814,NaN,"Low"
"LY6G6C",29.1987222226404,-1.93987976769355,0.478316232857429,4.99966240721243e-05,6.88035117406939e-05,"OK"
"C6orf25",5.3765083043156,-0.83178627528027,1.13040987074754,0.461835895277733,NaN,"Low"
"DDAH2",1843.8982508556,-0.505436551614245,0.0766589254378011,4.30108524876872e-11,7.43970369492187e-11,"OK"
"CLIC1",12630.0834714768,-3.91265264276743,0.0485459028309449,0,0,"OK"
"MSH5",17.7933435519849,-4.67784638123716,0.904025900661174,2.28570365939505e-07,3.49031000200344e-07,"OK"
"MSH5-SAPCD1",160.128901054276,-3.41486270334152,0.340645050998706,1.18725721527108e-23,2.71698952926058e-23,"OK"
"SAPCD1",0,NaN,NaN,NaN,NaN,"Low"
"VWA7",649.633703365476,1.99682950333498,0.169717246834544,5.86900054601967e-32,1.54903558432795e-31,"OK"
"VARS",8539.65991473534,-1.80860166308528,0.0634673265772394,1.29155420973114e-178,1.06116724815271e-177,"OK"
"LSM2",2285.84914046738,-1.32618971694135,0.0632697445884647,1.49291758714392e-97,7.54622854430168e-97,"OK"
"HSPA1L",278.997112065546,1.28143443172273,0.183790416506212,3.11891108030732e-12,5.57639683076908e-12,"OK"
"HSPA1A",5077.04550928164,0.983160005178703,0.055065382795857,2.67080909501712e-71,1.09618059688411e-70,"OK"
"HSPA1B",4879.28626422977,0.942003148271609,0.0808551637440552,2.28114341935054e-31,5.96924981763699e-31,"OK"
"C6orf48",7769.35849714177,-1.28107793053036,0.055212692144435,4.28633400438584e-119,2.49735947392763e-118,"OK"
"SNORD48",25.7531458138784,-3.00821120049881,0.920493907390765,0.00108294937955523,0.00139612833350041,"OK"
"SNORD52",34.5150703062604,-1.36038263290451,0.88751681701447,0.125326013812871,0.14019292575714,"OK"
"NEU1",4155.00442925851,-0.746100905633201,0.0648098125394913,1.1457278398866e-30,2.96014441322863e-30,"OK"
"SLC44A4",79.9773943007836,-5.71748781173116,0.619893670926677,2.87996781114737e-20,6.18849603395476e-20,"OK"
"EHMT2",7658.27084673563,0.0550438784519297,0.0691285931452636,0.425884755757073,0.450965200502433,"OK"
"C2",1948.00914652699,-3.22817800613922,0.0951121842670773,1.67066562301574e-252,1.89816279203972e-251,"OK"
"ZBTB12",535.969566489779,-1.46674390436836,0.118185112575457,2.2903369438679e-35,6.34409391959165e-35,"OK"
"CFB",3761.14461480048,-3.6204304025263,0.146696863626221,NaN,NaN,"Outlier"
"NELFE",4454.31889331779,-0.903445938016777,0.0617216922460754,1.62118862459833e-48,5.29954586862158e-48,"OK"
"MIR1236",0,NaN,NaN,NaN,NaN,"Low"
"SKIV2L",4680.56478622898,-0.736804278313029,0.0470672705251297,3.10603743537451e-55,1.09283993587612e-54,"OK"
"DOM3Z",1649.67330101972,0.27566069977107,0.0929983129736063,0.00303522944674206,0.00381353748611195,"OK"
"STK19",845.157078382573,0.019373125486829,0.0855351376010326,0.820817861455461,0.834262332469508,"OK"
"C4B_2",0,NaN,NaN,NaN,NaN,"Low"
"C4A",0,NaN,NaN,NaN,NaN,"Low"
"C4B",0,NaN,NaN,NaN,NaN,"Low"
"CYP21A2",63.2998294358248,0.00374420690249152,0.325879722678352,0.990832878068606,0.991615129255262,"OK"
"CYP21A1P",16.7386122488458,0.345182675016609,0.979591429454505,0.72455770271209,0.743623884916897,"OK"
"TNXA",0,NaN,NaN,NaN,NaN,"Low"
"TNXB",2741.40807733954,2.23170248115953,0.0940561264104595,1.88293592145515e-124,1.13661441490015e-123,"OK"
"ATF6B",6133.66251931715,-0.396636882914264,0.0761681331970777,1.91519257185882e-07,2.93336692610499e-07,"OK"
"FKBPL",433.831950073813,-0.829495790039867,0.140033340282356,3.15047118396661e-09,5.15502600975987e-09,"OK"
"PRRT1",4668.49934123539,4.42967300604296,0.126402678060481,4.78909944693192e-269,5.7504836187213e-268,"OK"
"LOC100507547",226.990639876971,0.31020361895333,0.178870832185338,0.0828768302016283,0.0941864181344965,"OK"
"PPT2",1317.17755922373,0.0199204463024674,0.0816087465253321,0.807155732933206,0.821599816023264,"OK"
"PPT2-EGFL8",93.686709704534,0.0777987996357641,0.367942504391606,0.832541748749117,0.845210137580835,"OK"
"EGFL8",2.00784959831276,0.514271904611417,1.18138915921212,0.663336573564968,NaN,"Low"
"AGPAT1",7669.13851302167,0.372874771872767,0.0435688021612005,1.14546433213055e-17,2.33473705091545e-17,"OK"
"RNF5",0.464719980785653,-0.619929840127102,0.9269614459624,0.503638191233046,NaN,"Low"
"RNF5P1",102.462107451084,0.29617238217503,0.248172165154538,0.232706886902443,0.253863358855278,"OK"
"AGER",620.377474961585,-0.391096896229137,0.114351913055913,0.000625942595968642,0.000817229695479695,"OK"
"PBX2",5785.47416166613,-0.47795965874611,0.0434868813056391,4.22722798706359e-28,1.04616671435529e-27,"OK"
"GPSM3",784.013130072961,-1.55676791990219,0.117399332732502,3.92535989190238e-40,1.15854585068338e-39,"OK"
"NOTCH4",877.218219445047,3.82664071389764,0.152244019530485,2.06615414476066e-139,1.37487955032124e-138,"OK"
"C6orf10",0,NaN,NaN,NaN,NaN,"Low"
"HCG23",36.9195085607154,6.40567530236864,0.944329694423995,1.17458190410577e-11,2.06470929597514e-11,"OK"
"BTNL2",3.56948417400685,1.07119591760909,1.04605424248902,0.305818851418395,NaN,"Low"
"HLA-DRA",2812.53293259714,2.34788749144709,0.0810261223222049,1.28559630864082e-184,1.09217222065336e-183,"OK"
"HLA-DRB5",493.033558755816,3.42160161469627,0.181372661385038,2.21124701193884e-79,9.65625017738155e-79,"OK"
"HLA-DRB6",52.2990517072063,2.73437815401784,0.541074195811864,4.33535647769031e-07,6.54414998805562e-07,"OK"
"HLA-DRB1",1357.09996904083,2.80962157103683,0.113742128430423,1.02596061337026e-134,6.62580895395995e-134,"OK"
"HLA-DQA1",191.200250216693,3.68871270181406,0.417153861305792,9.35406900067722e-19,1.94318930767902e-18,"OK"
"HLA-DQB1",476.020532565641,2.65195395829353,0.181060918854976,1.41315957135288e-48,4.62547822073028e-48,"OK"
"HLA-DQA2",52.6752946111934,3.10175004071741,0.514601354786425,1.66534516659025e-09,2.74750215408359e-09,"OK"
"HLA-DQB2",22.9752513927526,1.66486830907181,0.577816171545871,0.00396024191511283,0.00494702704775867,"OK"
"HLA-DOB",120.461572363647,-1.00951481725104,0.227543819741878,9.14022539360377e-06,1.30029322693616e-05,"OK"
"TAP2",3929.19664233168,-0.915385960289173,0.0684020054780013,7.65877072681425e-41,2.2828384966203e-40,"OK"
"PSMB8",2269.69496185349,-1.85491624638936,0.0662790263558727,2.37378984694634e-172,1.8849059692956e-171,"OK"
"LOC100507463",238.143872045718,-0.766329234335244,0.230838655452561,0.000900944471742068,0.00116614846036077,"OK"
"TAP1",2844.2486775715,-0.479724072592318,0.0558961737349584,9.2903038343654e-18,1.89685943567053e-17,"OK"
"PSMB9",830.193694586327,-1.67214604327578,0.132220244696537,1.16715156757186e-36,3.28211675957817e-36,"OK"
"LOC100294145",1369.01072188053,0.209434374309868,0.0805544143173303,0.00932477168867447,0.0113697508182003,"OK"
"HLA-DMB",276.045654912234,2.41726147673809,0.246513812284539,1.0631694612098e-22,2.38896789416186e-22,"OK"
"HLA-DMA",532.208037869779,0.880297368058496,0.178458755351584,8.1068403430861e-07,1.21033141725203e-06,"OK"
"BRD2",20516.9118938583,-0.182191006350842,0.0412882902322707,1.02110344269351e-05,1.44914216693176e-05,"OK"
"HLA-DOA",197.258182500517,4.83501195555221,0.356817842752276,7.88373067399972e-42,2.38230152003189e-41,"OK"
"HLA-DPA1",2167.53674623153,2.46040904161934,0.0801093426211842,3.8009438508291e-207,3.56717876894045e-206,"OK"
"HLA-DPB1",1443.81043373638,2.89750184137087,0.127492861300573,2.43571366299202e-114,1.37576735764225e-113,"OK"
"HLA-DPB2",17.0801483960707,-0.290706893704732,0.652852057507661,0.656111963367472,0.67784486051243,"OK"
"COL11A2",1998.22276469306,1.34902237955082,0.0656563349544465,8.23410319351382e-94,4.02896689758174e-93,"OK"
"RXRB",5352.72456536754,0.640913426440652,0.0549621740546172,2.01680835978487e-31,5.28455602555766e-31,"OK"
"SLC39A7",8554.28341396671,-1.62810703274921,0.0392633144766759,0,0,"OK"
"HSD17B8",677.490055769911,-1.43706918923759,0.105482234891465,2.89111676152907e-42,8.79627107266526e-42,"OK"
"MIR219-1",0.232359990392826,-0.387019639418059,0.78386358631292,0.62149446849769,NaN,"Low"
"RING1",3676.97203179044,0.346092474585948,0.067540879391816,2.98815414147762e-07,4.54147225732665e-07,"OK"
"HCG25",31.8778274735137,-0.689162954662279,0.484441771134565,0.154854484466909,0.17199915733097,"OK"
"VPS52",5085.88515485223,0.180932310779515,0.0777573667370347,0.0199714822917899,0.0238114811039567,"OK"
"RPS18",69330.6049813912,-2.29490811363161,0.0299221726944955,0,0,"OK"
"B3GALT4",234.06754288605,1.74853210308278,0.195396381915659,3.59885058607006e-19,7.54326223585514e-19,"OK"
"WDR46",3716.10906540393,-1.81444084722111,0.0545661836361102,1.90276058585558e-242,2.08446247636907e-241,"OK"
"PFDN6",2430.23979537046,-0.416107742585156,0.0661648793437259,3.19616506838755e-10,5.37958473716557e-10,"OK"
"RGL2",4661.31253236065,-0.150586714860133,0.0911747235250236,0.0986104339559426,0.111318578424789,"OK"
"TAPBP",9394.16027357859,-1.00651112435238,0.0499164551739325,2.03156793846651e-90,9.72074311241984e-90,"OK"
"ZBTB22",1627.20468753389,0.647191702797151,0.120675588913489,8.18190090691696e-08,1.27249316795246e-07,"OK"
"DAXX",4222.38780827895,-0.860479941441346,0.0573135216475162,5.98483502230725e-51,2.00932400947572e-50,"OK"
"KIFC1",3272.30601681247,-7.64422001564966,0.193197305422333,0,0,"OK"
"PHF1",5577.03155314694,0.87410262287159,0.0420162388558006,3.98812100038045e-96,1.99428524637227e-95,"OK"
"CUTA",7113.46473896743,-0.046092191157136,0.0527666684012093,0.382385378543107,0.407163455511161,"OK"
"SYNGAP1",5539.40098371968,1.34283515226151,0.0516028212200228,2.75475710244057e-149,1.93618512067377e-148,"OK"
"MIR5004",0,NaN,NaN,NaN,NaN,"Low"
"ZBTB9",1027.58356831419,-1.00396874496178,0.121071830006354,1.11042243126042e-16,2.21971918084915e-16,"OK"
"BAK1",1378.8011593328,-1.2950452193821,0.0876168909790764,1.94921426916979e-49,6.44544543226313e-49,"OK"
"GGNBP1",6.15365816037711,1.73781013914646,0.868378431273306,0.0453694488379067,NaN,"Low"
"LINC00336",6.49846930602917,2.67437648403615,1.03243012439483,0.00958727000772901,NaN,"Low"
"ITPR3",8267.05075980378,-3.84026389650148,0.0555714209581607,0,0,"OK"
"MNF1",2188.17596013466,-0.362773496647787,0.0888787783629276,4.47140046635144e-05,6.164849601953e-05,"OK"
"IP6K3",394.361011733035,5.53290967301924,0.29812292706693,6.87776816995095e-77,2.94972817090671e-76,"OK"
"LEMD2",4103.56403896687,-0.1600865630587,0.0870378385587687,0.0658746763569432,0.0754974414792814,"OK"
"MLN",0,NaN,NaN,NaN,NaN,"Low"
"LOC100507584",18.7628250702755,-5.40858790188316,1.00372015365029,7.10316834997435e-08,1.10860899399345e-07,"OK"
"MIR1275",2.10845551121708,1.35219961802894,1.12370559094551,0.228844868224041,NaN,"Low"
"GRM4",7918.57340680572,6.65361190560434,0.0962777657971688,0,0,"OK"
"HMGA1",21071.6872627471,-2.99884431252095,0.0604133615472104,0,0,"OK"
"C6orf1",2269.2146193388,1.7371351597489,0.104620577588466,6.50411100043943e-62,2.44138024375631e-61,"OK"
"NUDT3",375.601879088101,0.834126050787109,0.241985072879963,0.000566818196149385,0.000741619177754581,"OK"
"RPS10-NUDT3",2.36850491643102,2.34042446932631,1.19396659959511,0.049971328322581,NaN,"Low"
"RPS10",1750.43032827616,-1.44818601483198,0.0921246161935977,1.10568759714865e-55,3.90655739331019e-55,"OK"
"PACSIN1",20364.3404666906,6.09789873247102,0.0669493033928703,0,0,"OK"
"SPDEF",290.507664004068,-2.46688618004478,0.207442731387492,1.30421132825396e-32,3.47430778182574e-32,"OK"
"C6orf106",12650.7719273909,0.758268368116993,0.0384194628700017,1.0464784132536e-86,4.84778188462845e-86,"OK"
"SNRPC",5044.57258074084,-1.5841848775905,0.048247620467552,1.89798250079341e-236,2.02181845387639e-235,"OK"
"UHRF1BP1",3633.87573694339,-1.2873365604534,0.0874839498027936,5.155695706206e-49,1.69566589507113e-48,"OK"
"TAF11",2307.06070154374,-0.712659203321633,0.0882312108938778,6.6282712802089e-16,1.29965672754245e-15,"OK"
"ANKS1A",3907.17285541365,0.516651376541293,0.0535558207485249,5.0629758222644e-22,1.12710275862677e-21,"OK"
"TCP11",12.1289637347882,1.00328774191169,0.783745389635466,0.20050311804616,0.220098276486992,"OK"
"SCUBE3",124.514146198491,-2.31482768452582,0.289294176806121,1.22773485012171e-15,2.39382667382004e-15,"OK"
"ZNF76",2468.26465226609,-0.0466212839539784,0.0972478005682202,0.63164905881969,0.654132919815197,"OK"
"DEF6",1258.54131123012,-3.33383772580239,0.132003537050012,9.81262092427767e-141,6.58391620200967e-140,"OK"
"PPARD",4199.51713184115,0.473469310795316,0.0534862081706798,8.58294617163958e-19,1.78508784376055e-18,"OK"
"FANCE",932.594565503852,-2.17498639968362,0.155513314803001,1.90182163370129e-44,5.9526681716573e-44,"OK"
"RPL10A",33480.3111048205,-1.57445547657032,0.0376665325769347,0,0,"OK"
"TEAD3",1032.32467622982,-2.41364430444237,0.114790537241137,3.75266728759562e-98,1.91045858729086e-97,"OK"
"TULP1",2.80251934513044,0.555901399355894,1.16937553586396,0.63451391842211,NaN,"Low"
"FKBP5",5352.161645853,-0.516593873863162,0.0746610371317989,4.54234494964224e-12,8.08312401697593e-12,"OK"
"MIR5690",0.232359990392826,-0.387019639418059,0.78386358631292,0.62149446849769,NaN,"Low"
"LOC285847",1.21717878160635,-0.136235335207135,1.11543964264798,0.902791312116656,NaN,"Low"
"ARMC12",56.4367414369358,0.241767319661144,0.315831697074179,0.443977342656237,0.468948095471982,"OK"
"CLPSL2",8.22203655950529,-1.81002817555598,0.795706679839773,0.0229213532073756,NaN,"Low"
"CLPSL1",7.41738666653588,1.4733784915319,1.08749038062268,0.175467653108877,NaN,"Low"
"CLPS",2.10845551121708,1.35219961802894,1.12370559094551,0.228844868224041,NaN,"Low"
"LHFPL5",55.6822852774395,5.32133752370907,0.648209427586026,2.22504955259348e-16,4.41600921604523e-16,"OK"
"SRPK1",7251.81681791874,-1.57382742855436,0.065866807688187,3.52819948028423e-126,2.15467846443924e-125,"OK"
"SLC26A8",256.821593092646,6.0698171972478,0.396000699116787,4.98633962575918e-53,1.71198625146737e-52,"OK"
"MAPK14",5096.56899987253,-0.413491010666512,0.0532517858696928,8.17554564403041e-15,1.56584727546522e-14,"OK"
"MAPK13",1568.88083838014,0.253215734498043,0.0880625674833425,0.00403506828418737,0.00503624423936094,"OK"
"BRPF3",4699.33773480814,0.461379355511883,0.0525492284639067,1.63554070493975e-18,3.38179434819594e-18,"OK"
"PNPLA1",21.9483365707034,-1.96526745377435,0.54995483564096,0.000352231825228624,0.000465940533864966,"OK"
"C6orf222",5.72747226623651,0.218718766989323,1.01584340734386,0.829527534583453,NaN,"Low"
"ETV7",44.3564823903055,1.00384880326917,0.434767080208381,0.0209472044034694,0.0249329333701121,"OK"
"PXT1",14.0550832330481,0.609223676103031,0.665500901262605,0.359962634276189,0.384742042309054,"OK"
"KCTD20",6769.89843154048,-1.11392709124902,0.0608416966074306,7.06461515440815e-75,2.98371549608e-74,"OK"
"STK38",3216.94430821503,-1.63532782187365,0.0648179249643548,1.89867173187971e-140,1.27057794968587e-139,"OK"
"SRSF3",12477.3365372224,-1.09101004089821,0.058930335018113,1.60544864290099e-76,6.85395647475675e-76,"OK"
"MIR3925",0,NaN,NaN,NaN,NaN,"Low"
"CDKN1A",5066.19279177143,-0.31500247973131,0.0794407329994114,7.33186235965035e-05,0.000100168253500165,"OK"
"RAB44",404.92537261319,-8.51390839900427,0.657409145679266,2.32822366516515e-38,6.71525847321401e-38,"OK"
"CPNE5",2720.63502434673,4.69366189006885,0.111797277756351,0,0,"OK"
"PPIL1",3362.75788967501,-0.841556334787555,0.0607956199669311,1.41436195932825e-43,4.37675356446356e-43,"OK"
"C6orf89",8486.88452428805,0.137533020906555,0.0446089248604128,0.00204867960179687,0.00260368926475859,"OK"
"PI16",406.286674809645,3.38595037942469,0.174786351128249,1.33149881272359e-83,6.02808914015448e-83,"OK"
"MTCH1",21814.8786995043,1.26664072479513,0.0626255938480957,5.8267487129269e-91,2.79630366166343e-90,"OK"
"FGD2",144.601778127847,3.96361567898512,0.32153756170092,6.47597716735781e-35,1.78019155497365e-34,"OK"
"PIM1",4163.6513283202,-2.1559567513053,0.0509332766813096,0,0,"OK"
"TMEM217",46.1451032490531,-0.423887953413771,0.355242705157095,0.23277743450809,0.253924711427566,"OK"
"TBC1D22B",1738.715820233,-0.0446848063218361,0.0741620350809912,0.546821800782894,0.570581285188971,"OK"
"RNF8",2446.95264531864,0.258923077979379,0.0829519894242197,0.00180017405298127,0.00229575229363744,"OK"
"FTSJD2",5575.74829482901,-0.298366031933894,0.0700159534165854,2.03149628594351e-05,2.84306952027754e-05,"OK"
"CCDC167",756.086621887537,-0.593547532949256,0.115849567971565,3.00021827490802e-07,4.55902677667546e-07,"OK"
"MIR4462",0,NaN,NaN,NaN,NaN,"Low"
"MDGA1",9800.74425027302,6.37372874424749,0.0958119277851626,0,0,"OK"
"ZFAND3",5154.48432894384,-0.149991068256456,0.0408420680191118,0.000240221992942901,0.00032059104442455,"OK"
"BTBD9",2660.60835729472,2.30281632091959,0.0609234109648521,0,0,"OK"
"GLO1",10607.6317171805,-0.748866253462246,0.0839375217796361,4.59141900199803e-19,9.6032896910382e-19,"OK"
"DNAH8",151.717975001737,-4.15661806670953,0.339697022141503,1.99014458835451e-34,5.44207950840177e-34,"OK"
"LOC100131047",0,NaN,NaN,NaN,NaN,"Low"
"GLP1R",20.5885923205896,-0.356674027074183,0.637818476123067,0.576018883115124,0.599144714490922,"OK"
"SAYSD1",672.99488107504,-0.358897809860348,0.111173180321231,0.00124538360283975,0.00160076937782263,"OK"
"KCNK5",819.050727300826,-6.84933805447251,0.288755742647882,2.23268791544093e-124,1.3472802596168e-123,"OK"
"KCNK17",14.2664135244319,0.347602833719926,0.748243293675138,0.642247607811328,0.664410859564421,"OK"
"KCNK16",0,NaN,NaN,NaN,NaN,"Low"
"KIF6",153.842846695551,2.08418090814792,0.354539571426377,4.13859508420063e-09,6.74450385301272e-09,"OK"
"DAAM2",9065.44028774075,3.16674293171461,0.0551083376280975,0,0,"OK"
"MOCS1",1474.07081899981,1.07253139808526,0.114303999524342,6.40315214394804e-21,1.39637184933209e-20,"OK"
"FLJ41649",104.329432059707,5.79412377201441,0.548182943311824,4.11853776301382e-26,9.84002284332341e-26,"OK"
"TDRG1",2.81568722877568,1.45947218576207,1.14421706903362,0.202125116892959,NaN,"Low"
"LRFN2",412.015941922093,6.35613085292192,0.342700684509003,8.59462651644172e-77,3.68249243812871e-76,"OK"
"UNC5CL",156.617681080985,-0.241547018098372,0.240797204782619,0.315805919037648,0.339323584498465,"OK"
"TSPO2",0.484071686940044,-0.632394709935183,0.93287318262876,0.497835113973033,NaN,"Low"
"APOBEC2",1.27606514493677,1.05885730043204,1.19358200838349,0.37501121728064,NaN,"Low"
"OARD1",1489.54022859242,-0.841299618335423,0.0831529148693416,4.62066965699179e-24,1.06594338232982e-23,"OK"
"NFYA",3555.10835639519,-0.442139315498279,0.0802160857983669,3.55074362609539e-08,5.60382811314494e-08,"OK"
"ADCY10P1",568.671984640288,1.59900689617232,0.182496888077534,1.92104090718829e-18,3.9656523182355e-18,"OK"
"TREML1",16.673302056977,3.68343630398638,0.874865835019824,2.5504641573553e-05,3.5550649859083e-05,"OK"
"TREM2",253.138721995758,5.79766933856258,0.370377563234104,3.14918598916561e-55,1.10758231767186e-54,"OK"
"TREML2",84.0421346819986,-4.79110856402627,0.56508641977885,2.28034745555129e-17,4.61504462238211e-17,"OK"
"TREML3P",0.759473868197096,0.333960033131906,1.08467966371355,0.758167430303406,NaN,"Low"
"TREML4",0.52711387780427,0.687126774287415,0.952389328364148,0.470616229468426,NaN,"Low"
"TREML5P",0,NaN,NaN,NaN,NaN,"Low"
"TREM1",21.3822637714409,-0.048848053982159,0.640780736140197,0.939234453783668,0.94423575886811,"OK"
"NCR2",0,NaN,NaN,NaN,NaN,"Low"
"FOXP4",3869.86877719533,-0.575456047252711,0.0794258370126784,4.3180262843041e-13,7.90265158992935e-13,"OK"
"MIR4641",0,NaN,NaN,NaN,NaN,"Low"
"MDFI",417.454906706589,-3.0827184035357,0.198785200750441,3.07292048363587e-54,1.07015541254093e-53,"OK"
"TFEB",1083.55500742916,1.83986239949137,0.0945572716063349,2.51029159360457e-84,1.14319078551964e-83,"OK"
"PGC",464.272654717098,-5.22300012873085,0.336477554622689,NaN,NaN,"Outlier"
"FRS3",1331.26582575213,2.27651537020611,0.163160758148095,3.03379242358076e-44,9.48233781988162e-44,"OK"
"PRICKLE4",494.981081590146,-0.110626403108309,0.1236775950442,0.371068291749746,0.395825507824893,"OK"
"TOMM6",5964.20929087763,-1.10560127459569,0.0814242508070446,5.38768212395193e-42,1.63193709939879e-41,"OK"
"USP49",332.471905561321,-1.67816623403965,0.179326797211805,8.11485570377769e-21,1.76639696032065e-20,"OK"
"MED20",1366.03573985214,-1.4140724512843,0.0888267553441224,4.64494929410324e-57,1.66197409521069e-56,"OK"
"BYSL",1728.559162586,-2.13098564886503,0.0925873415719241,3.22719981105182e-117,1.85469932146168e-116,"OK"
"CCND3",6068.75186249317,-0.414915215387693,0.0524854722608516,2.67215041564594e-15,5.17093593135629e-15,"OK"
"TAF8",1109.42299766451,-1.13075019853703,0.145544673633791,7.9049713763819e-15,1.51451502770862e-14,"OK"
"C6orf132",207.248363272702,-4.17455529963854,0.627480890255044,NaN,NaN,"Outlier"
"GUCA1A",44.3037999017338,1.87166213723323,0.387698616596196,1.38173460415908e-06,2.04210892904824e-06,"OK"
"GUCA1B",220.299708490431,0.711540359014516,0.171817460213478,3.45406809453889e-05,4.78564653554389e-05,"OK"
"MRPS10",2641.83528875302,-0.802422211324585,0.0531756780638488,1.8837629677886e-51,6.3593573120305e-51,"OK"
"TRERF1",1531.29547350779,-0.681509034330501,0.118812483473567,9.69356319516372e-09,1.55995344599719e-08,"OK"
"UBR2",4147.13814006655,-0.020876202096593,0.0627036752652965,0.739183903066875,0.757276264372674,"OK"
"PRPH2",262.607292077574,7.75535280678652,0.61878831510156,4.91841886149989e-36,1.37179285769352e-35,"OK"
"ATP6V0CP3",1.28574099801397,1.04301410984517,1.19360643013375,0.382208557263855,NaN,"Low"
"TBCC",1473.69857128378,0.27474993273306,0.0683327337330753,5.80092048177236e-05,7.96017442124906e-05,"OK"
"GLTSCR1L",2899.72502426629,1.22129162441759,0.0581904786812226,8.47341644229293e-98,4.29282676566864e-97,"OK"
"RPL7L1",3324.95880539644,-1.1625395791955,0.0777431490493304,1.47562841506894e-50,4.93740148609135e-50,"OK"
"C6orf226",253.331181191835,0.929456928325388,0.172880289207005,7.6030531237384e-08,1.1851680613701e-07,"OK"
"PTCRA",17.3966943911838,-3.31913024697646,0.853224318536996,0.000100201795448459,0.000136089482193603,"OK"
"CNPY3",3816.75551962869,-0.938395973388261,0.100282329949358,8.16142582131367e-21,1.77609839424713e-20,"OK"
"GNMT",73.6738263621588,0.247627831263622,0.282201652976772,0.380223043746497,0.405152708337981,"OK"
"PEX6",3295.61852703274,0.476827069061173,0.0617582211155958,1.15540219843458e-14,2.2034088561808e-14,"OK"
"PPP2R5D",7134.7305527208,0.542189934495132,0.0503580427111896,4.94405875585179e-27,1.20161888167765e-26,"OK"
"MEA1",4696.50586745304,-0.34271274262048,0.0575342322601724,2.57420903240406e-09,4.22535032353634e-09,"OK"
"KLHDC3",13931.8822944995,1.369071382246,0.0399779082667898,5.05431428621289e-257,5.83597369143917e-256,"OK"
"RRP36",2235.66204589041,-1.15389713805576,0.0687213112569689,2.84185865767408e-63,1.08228466947944e-62,"OK"
"CUL7",4517.96917395859,-0.766771401966712,0.0774900471626043,4.37193790889707e-23,9.88896024333371e-23,"OK"
"MRPL2",2523.64186286667,-0.605477152827986,0.0664559847147425,8.16637263609207e-20,1.73775317952909e-19,"OK"
"KLC4",2492.39678400238,0.61992816845563,0.0961189958948824,1.12152729256017e-10,1.91603242790386e-10,"OK"
"PTK7",3844.212766287,-3.03212591794532,0.0804857255183226,0,0,"OK"
"SRF",4739.03652526438,-0.624719303037091,0.0438458331361683,4.60721291524858e-46,1.4666225579716e-45,"OK"
"CUL9",3686.03876904625,0.093189178275313,0.0814774620732699,0.252730737054601,0.274375260935218,"OK"
"DNPH1",1564.72232606478,-0.928307731770423,0.0792664073903122,1.11638040813369e-31,2.9369112219313e-31,"OK"
"TTBK1",2843.25860238223,8.211988679024,0.23766805094116,1.31430348807509e-261,1.54265502664475e-260,"OK"
